month,port,commodity,bdry,brent,import_volume,export_volume,vessel_calls,has_portwatch_coverage,trade_signal,has_trade_signal,bdry_lag1,bdry_lag2,bdry_lag3,bdry_rolling_3m_avg,brent_lag1,trade_signal_lag1,trade_signal_yoy_growth,month_num,quarter,target_rate,target_delta,target_rate_h1,target_delta_h1,target_rate_h2,target_delta_h2,target_rate_h3,target_delta_h3,_vol_pctile,_shock_pctile,_trend_pctile,_congestion_pctile,_data_uncertainty,risk_score,target_risk
2018-06-01,Gopalpur,Coal,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Gopalpur,Iron Ore,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Haldia,Bulk Minerals & Ores,21.713199869791666,74.354,0.0,0.0,0.0,False,21515.91,1.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,19897.620000000003,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Haldia,Coal,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Haldia,Iron Ore,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Kamarajar,Bulk Minerals & Ores,21.713199869791666,74.354,0.0,0.0,0.0,False,21515.91,1.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,19897.620000000003,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Kamarajar,Coal,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Kamarajar,Iron Ore,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Paradip,Bulk Minerals & Ores,21.713199869791666,74.354,0.0,0.0,0.0,False,21515.91,1.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,19897.620000000003,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Paradip,Coal,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Paradip,Iron Ore,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Sagar Sandheads,Bulk Minerals & Ores,21.713199869791666,74.354,0.0,0.0,0.0,False,21515.91,1.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,19897.620000000003,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Sagar Sandheads,Coal,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Sagar Sandheads,Iron Ore,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Tuticorin,Bulk Minerals & Ores,21.713199869791666,74.354,0.0,0.0,0.0,False,21515.91,1.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,19897.620000000003,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Tuticorin,Coal,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Tuticorin,Iron Ore,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Visakhapatnam,Bulk Minerals & Ores,21.713199869791666,74.354,0.0,0.0,0.0,False,21515.91,1.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,19897.620000000003,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Visakhapatnam,Coal,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-06-01,Visakhapatnam,Iron Ore,21.713199869791666,74.354,0.0,0.0,0.0,False,0.0,0.0,21.552741942867154,21.616866874694825,23.845600128173828,22.338402981911937,76.83967741935484,0.0,0.0,6,2,23.35909677320911,1.8063548303419559,23.35909677320911,1.8063548303419559,25.203032278245495,3.6502903353783402,23.45619996388753,1.903458021020377,0.1125,0.04938271604938271,0.025,0.5,1.0,0.25300154320987656,low
2018-07-01,Chennai,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Chennai,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Chennai,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Dhamra,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Dhamra,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Dhamra,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Gangavaram,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Gangavaram,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Gangavaram,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Gopalpur,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Gopalpur,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Gopalpur,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Haldia,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Haldia,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Haldia,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Kamarajar,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Kamarajar,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Kamarajar,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Paradip,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Paradip,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Paradip,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Sagar Sandheads,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Sagar Sandheads,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Sagar Sandheads,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Tuticorin,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Tuticorin,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Tuticorin,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Visakhapatnam,Bulk Minerals & Ores,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,20734.859999999993,1.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,21515.91,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Visakhapatnam,Coal,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-07-01,Visakhapatnam,Iron Ore,23.35909677320911,74.28612903225806,0.0,0.0,0.0,False,0.0,0.0,21.713199869791666,21.552741942867154,21.616866874694825,21.62760289578455,74.354,0.0,0.0,7,3,25.203032278245495,3.489832408453829,25.203032278245495,3.489832408453829,23.45619996388753,1.7430000940958656,22.12141941439721,0.40821954460554366,0.1,0.345679012345679,0.2625,0.5,1.0,0.3435108024691358,low
2018-08-01,Chennai,Bulk Minerals & Ores,25.203032278245495,72.39387096774193,0.0,0.0,0.0,False,21398.90000000001,1.0,23.35909677320911,21.713199869791666,21.552741942867154,22.208346195289312,74.28612903225806,20734.859999999993,0.0,8,3,23.45619996388753,0.09710319067842121,23.45619996388753,0.09710319067842121,22.12141941439721,-1.2376773588119008,17.175799973805745,-6.183296799403365,0.325,0.35802469135802467,0.4375,0.5,1.0,0.4509799382716049,medium
2018-08-01,Chennai,Coal,25.203032278245495,72.39387096774193,0.0,0.0,0.0,False,0.0,0.0,23.35909677320911,21.713199869791666,21.552741942867154,22.208346195289312,74.28612903225806,0.0,0.0,8,3,23.45619996388753,0.09710319067842121,23.45619996388753,0.09710319067842121,22.12141941439721,-1.2376773588119008,17.175799973805745,-6.183296799403365,0.325,0.35802469135802467,0.4375,0.5,1.0,0.4509799382716049,medium
2018-08-01,Chennai,Iron Ore,25.203032278245495,72.39387096774193,0.0,0.0,0.0,False,0.0,0.0,23.35909677320911,21.713199869791666,21.552741942867154,22.208346195289312,74.28612903225806,0.0,0.0,8,3,23.45619996388753,0.09710319067842121,23.45619996388753,0.09710319067842121,22.12141941439721,-1.2376773588119008,17.175799973805745,-6.183296799403365,0.325,0.35802469135802467,0.4375,0.5,1.0,0.4509799382716049,medium
